Symbol,Date,Open,High,Low,Close,Volume
GOOG,3/24/2023,105.739998,106.160004,104.739998,106.059998,25236200
GOOG,1/9/2024,140.059998,142.800003,139.789993,142.559998,19579700
LULU,9/7/2023,397.519989,400.839996,396.01001,398.98999,830300
LULU,8/10/2023,385.880005,394.640015,383.369995,384.549988,937600
BTC-USD,6/21/2023,28311.31055,30737.33008,28283.41016,30027.29688,33346760979
GOOGL,7/6/2023,119.800003,120.300003,118.400002,120.110001,24745200
TSLA,8/9/2023,250.869995,251.100006,241.899994,242.190002,101596300
GOOGL,1/25/2024,150.070007,153.050003,149.539993,151.869995,29149100
LULU,7/17/2023,379.070007,385.350006,378.399994,383.690002,809400
LULU,7/7/2023,366,367.899994,363.26001,363.73999,934100
GOOGL,6/5/2023,124.010002,127.43,123.839996,126.010002,32305500
BTC-USD,7/16/2023,30297.47266,30437.56055,30089.66992,30249.13281,8516564470
BTC-USD,4/16/2023,30315.97656,30555.53711,30157.83203,30315.35547,12854816417
GOOG,6/28/2023,117.959999,121.269997,117.599998,121.080002,19753100
GOOG,12/22/2023,142.130005,143.25,142.054993,142.720001,18494700
BTC-USD,2/3/2024,43184.96484,43359.94141,42890.80859,42992.25,11169245236
TSLA,5/18/2023,174.220001,177.059998,172.449997,176.889999,109520300
BTC-USD,5/2/2023,28087.17578,28881.29883,27924.12305,28680.53711,16432924527
TSLA,11/14/2023,235.029999,238.139999,230.720001,237.410004,149771600
LULU,8/18/2023,372.589996,382.649994,371.450012,381.290009,945500
GOOG,8/18/2023,129.059998,129.830002,127,128.110001,23619400
GOOGL,10/11/2023,138.580002,141.110001,138.580002,140.550003,25884300
LULU,11/17/2023,425.220001,425.670013,421.040009,422.440002,1219800
GOOG,3/4/2024,136.539993,136.630005,132.860001,134.199997,43571500
GOOGL,11/28/2023,136.080002,137.25,135.419998,137.199997,18730000
GOOGL,3/11/2024,136.130005,139.100006,136.130005,137.669998,32437800
GOOGL,7/19/2023,124.599998,125.18,121.800003,122.029999,37224000
BTC-USD,4/9/2023,27952.36719,28532.83008,27828.48047,28333.05078,12175322951
TSLA,3/30/2023,195.580002,197.330002,194.419998,195.279999,110252200
BTC-USD,8/15/2023,29408.04883,29439.12109,29088.85352,29170.34766,12640195779
LULU,3/5/2024,448.809998,448.809998,443.609985,446.059998,975500
LULU,5/8/2023,387.98999,388.98999,380.920013,381.859985,1130900
TSLA,12/18/2023,253.779999,258.73999,251.360001,252.080002,116416500
GOOG,12/26/2023,142.979996,143.945007,142.5,142.820007,11170100
BTC-USD,6/20/2023,26841.66406,28388.96875,26668.79102,28327.48828,22211859147
BTC-USD,12/27/2023,42518.46875,43683.16016,42167.58203,43442.85547,25260941032
GOOGL,5/19/2023,123.550003,125.970001,122.150002,122.760002,41330300
GOOGL,2/7/2024,144.759995,145.619995,143.929993,145.539993,25208900
GOOGL,8/21/2023,127.18,128.729996,126.559998,128.369995,25248700
GOOG,11/16/2023,136.960007,138.880005,136.080002,138.699997,17615100
BTC-USD,3/11/2024,69020.54688,72850.71094,67194.88281,72123.90625,65716656765
GOOG,5/19/2023,124.199997,126.478996,122.720001,123.25,30251300
BTC-USD,6/10/2023,26481.76172,26531.04492,25501.83594,25851.24023,19872933189
BTC-USD,7/14/2023,31474.7207,31582.25391,29966.38672,30334.06836,20917902660
GOOGL,7/21/2023,120.620003,120.989998,118.730003,120.019997,72937900
GOOG,1/11/2024,144.895004,146.660004,142.214996,143.669998,17471100
BTC-USD,3/25/2023,27487.33789,27791.82617,27196.23438,27494.70703,13383005987
BTC-USD,7/25/2023,29178.9707,29353.16016,29062.43359,29227.39063,10266772793
LULU,2/27/2024,471.089996,471.5,463.950012,467.839996,919500
BTC-USD,6/7/2023,27235.65039,27332.18164,26146.98828,26345.99805,19530045082
TSLA,6/21/2023,275.130005,276.98999,257.779999,259.459991,211797100
GOOGL,9/28/2023,129.839996,133.300003,129.789993,132.309998,22513100
GOOG,9/7/2023,134.600006,136.580002,133.960007,136.199997,16976000
TSLA,12/20/2023,256.410004,259.839996,247,247.139999,125097000
GOOG,2/8/2024,146.970001,147.610001,146.419998,147.220001,18241300
LULU,2/13/2024,457.559998,461.950012,454,456.230011,1264100
LULU,12/19/2023,503.579987,509.329987,502.829987,506.859985,1174800
LULU,5/25/2023,343.089996,346.529999,340.950012,342.339996,1415000
BTC-USD,8/10/2023,29563.97266,29688.56445,29354.44727,29429.5918,11865344789
GOOG,11/14/2023,135.649994,137.240005,135.100006,135.429993,22317300
BTC-USD,8/2/2023,29704.14648,29987.99805,28946.50977,29151.95898,19212655598
BTC-USD,11/24/2023,37296.31641,38415.33984,37261.60547,37720.28125,22922957823
BTC-USD,4/15/2023,30490.75,30601.74023,30245.88281,30318.49609,11940685378
BTC-USD,8/21/2023,26188.69141,26220.20117,25846.08789,26124.14063,13371557893
BTC-USD,1/12/2024,46354.79297,46498.13672,41903.76953,42853.16797,43332698900
BTC-USD,3/8/2024,66938.09375,70083.05469,66230.45313,68300.09375,59202881172
TSLA,4/28/2023,160.899994,165,157.320007,164.309998,122515800
BTC-USD,10/15/2023,26858.01172,27289.16992,26817.89453,27159.65234,7098201980
GOOG,9/6/2023,137.014999,137.479996,134.690002,135.369995,15814300
GOOGL,6/13/2023,124.980003,125.160004,123.18,123.830002,22278300
TSLA,3/24/2023,191.649994,192.360001,187.149994,190.410004,116312400
GOOGL,1/2/2024,138.550003,139.449997,136.479996,138.169998,23711200
BTC-USD,8/28/2023,26089.61523,26198.57813,25880.59961,26106.15039,11002805166
BTC-USD,3/1/2024,61168.0625,63155.10156,60802.52734,62440.63281,40186368423
LULU,9/22/2023,387.5,391.709991,386.380005,388.049988,1102600
GOOGL,8/14/2023,129.389999,131.369995,128.960007,131.330002,24695600
GOOGL,8/31/2023,136.009995,138,135.789993,136.169998,30053800
BTC-USD,2/23/2024,51283.90625,51497.93359,50561.77734,50731.94922,21427078270
GOOG,3/31/2023,101.709999,104.190002,101.440002,104,28108000
BTC-USD,12/12/2023,41238.73438,42048.30469,40667.5625,41450.22266,24779520132
BTC-USD,3/17/2024,65316.34375,68845.71875,64545.31641,68390.625,44716864318
TSLA,11/22/2023,242.039993,244.009995,231.399994,234.210007,117950600
GOOG,3/15/2024,143.410004,144.339996,141.130005,142.169998,41025900
TSLA,8/23/2023,229.339996,238.979996,229.289993,236.860001,101077600
TSLA,6/29/2023,258.029999,260.73999,253.610001,257.5,131283400
LULU,5/26/2023,342.339996,344.390015,339.48999,340.26001,1789800
TSLA,2/26/2024,192.289993,201.779999,192,199.399994,111747100
LULU,3/1/2024,461.440002,464.570007,457.630005,458.5,1294600
TSLA,6/26/2023,250.070007,258.369995,240.699997,241.050003,179990600
GOOGL,1/17/2024,141.350006,141.839996,138.899994,141.470001,20968600
LULU,2/6/2024,457.309998,459.660004,450.059998,456.540009,1531000
BTC-USD,10/19/2023,28332.41602,28892.47461,28177.98828,28719.80664,14448058195
LULU,5/22/2023,366.929993,367.839996,356.649994,363.119995,1830800
LULU,3/14/2024,472.059998,472.059998,462.75,470.01001,1316800
GOOG,11/29/2023,138.985001,139.669998,136.294998,136.399994,21014700
GOOGL,8/2/2023,129.449997,130.089996,127.559998,128.380005,26273300
BTC-USD,2/18/2024,51661.96875,52356.96484,51233.70703,52122.54688,17595377311
GOOGL,5/24/2023,121.120003,121.910004,119.860001,120.900002,34182600
GOOG,5/11/2023,115.860001,118.440002,114.93,116.900002,57115100
GOOG,8/22/2023,129.130005,130.949997,128.925003,129.690002,15569400
TSLA,7/21/2023,268,268,255.800003,260.019989,161050100
GOOGL,7/26/2023,130.070007,130.979996,128.320007,129.270004,61682100
BTC-USD,11/9/2023,35633.63281,37926.25781,35592.10156,36693.125,37762672382
BTC-USD,6/25/2023,30545.15039,31041.27148,30327.94336,30480.26172,12703464114
BTC-USD,7/1/2023,30471.84766,30641.28906,30328.86523,30590.07813,9086606733
BTC-USD,10/26/2023,34504.28906,34832.91016,33762.32422,34156.64844,19427195376
LULU,1/22/2024,483,483.299988,477.619995,481.890015,909500
GOOG,2/28/2024,139.100006,139.279999,136.639999,137.429993,30628700
BTC-USD,4/10/2023,28336.02734,29771.46484,28189.27148,29652.98047,19282400094
LULU,10/12/2023,374.899994,374.899994,366.98999,373.940002,1250900
BTC-USD,6/3/2023,27252.32422,27317.05273,26958.00391,27075.12891,8385597470
GOOGL,5/10/2023,107.970001,112.940002,107.93,111.75,63153400
BTC-USD,11/21/2023,37469.16016,37631.14063,35813.8125,35813.8125,25172163756
GOOG,1/2/2024,139.600006,140.615005,137.740005,139.559998,20071900
LULU,8/14/2023,380,387.429993,379.529999,385.019989,861300
LULU,11/14/2023,422.660004,431.100006,421.690002,430.329987,1566300
BTC-USD,12/22/2023,43868.98828,44367.95703,43441.96875,43997.90234,21028503216
GOOG,5/16/2023,116.830002,121.199997,116.830002,120.089996,32370100
BTC-USD,9/24/2023,26579.37305,26716.05859,26221.05078,26256.82617,8192867686
LULU,7/11/2023,371.440002,380.089996,371.380005,379.480011,887300
BTC-USD,1/21/2024,41671.48828,41855.36719,41497.00781,41545.78516,9344043642
BTC-USD,9/2/2023,25800.91016,25970.28516,25753.09375,25868.79883,10100387473
BTC-USD,1/13/2024,42799.44531,43234.66016,42464.14453,42842.38281,20601860469
BTC-USD,6/28/2023,30696.56055,30703.2793,29921.82227,30086.24609,14571500779
LULU,3/11/2024,461.529999,461.529999,453.670013,457.76001,729700
TSLA,10/20/2023,217.009995,218.860001,210.419998,211.990005,137734000
LULU,10/6/2023,360,368.779999,354.660004,367.220001,1677900
GOOG,11/1/2023,125.339996,127.739998,124.925003,127.57,26536600
GOOG,12/28/2023,141.850006,142.270004,140.828003,141.279999,12192500
GOOGL,7/28/2023,130.779999,133.740005,130.570007,132.580002,36591200
LULU,12/8/2023,455.880005,493.799988,448.809998,489.640015,7136900
GOOGL,2/26/2024,142.139999,142.440002,137.389999,137.570007,53641800
GOOGL,10/27/2023,122.879997,123.309998,120.209999,122.169998,44566500
LULU,12/15/2023,486.459991,492.190002,483.809998,491.459991,2676900
GOOGL,9/29/2023,133.279999,134.050003,130.360001,130.860001,30848100
GOOG,10/2/2023,132.154999,135.360001,132.065002,135.169998,19210400
BTC-USD,8/16/2023,29169.07422,29221.97656,28701.7793,28701.7793,14949271904
LULU,5/23/2023,362.399994,362.98999,352.450012,353.859985,1589000
TSLA,1/11/2024,230.570007,230.929993,225.369995,227.220001,105873600
GOOG,2/26/2024,143.449997,143.839996,138.740005,138.75,33513000
GOOGL,6/16/2023,125.93,126.110001,123.279999,123.529999,45514000
BTC-USD,5/27/2023,26720.18164,26888.88281,26621.14063,26868.35352,7892015141
BTC-USD,1/16/2024,42499.33594,43566.27344,42085.99609,43154.94531,24062872740
GOOGL,3/22/2024,149.149994,151.505005,148.988007,151.285797,7379273
LULU,10/3/2023,378.839996,381.529999,365.179993,368.339996,1652700
GOOG,6/2/2023,124.489998,126.745003,124.349998,125.230003,19362400
GOOG,10/19/2023,139.800003,141.005005,138.600006,138.979996,21831200
LULU,2/7/2024,459.040009,463.25,456.200012,457.75,1013300
LULU,10/16/2023,402.23999,419.01001,401.839996,416.640015,11454200
TSLA,8/8/2023,247.449997,250.919998,245.009995,249.699997,96642200
LULU,9/29/2023,387.350006,389.959991,382.200012,385.609985,1509100
TSLA,12/5/2023,233.869995,246.660004,233.699997,238.720001,137971100
BTC-USD,7/10/2023,30172.42383,31026.08398,29985.39453,30414.4707,14828209155
BTC-USD,9/21/2023,27129.83984,27152.93945,26389.30078,26567.63281,13371443708
BTC-USD,7/5/2023,30778.72461,30877.33008,30225.61328,30514.16602,12481622280
TSLA,6/16/2023,258.920013,263.600006,257.209991,260.540009,167563700
GOOG,8/23/2023,130.850006,134.070007,130.509995,133.210007,26497000
BTC-USD,11/8/2023,35419.47656,35994.41797,35147.80078,35655.27734,17295394918
GOOGL,1/3/2024,137.25,139.630005,137.080002,138.919998,24212100
BTC-USD,9/23/2023,26578.55664,26634.18555,26520.51953,26579.39063,7404700301
GOOG,1/16/2024,143.429993,145.839996,143.056,144.080002,19198900
BTC-USD,12/6/2023,44080.02344,44265.76953,43478.08203,43746.44531,29909761586
LULU,2/1/2024,454.899994,463.029999,454.019989,461.940002,1526200
TSLA,4/19/2023,179.100006,183.5,177.649994,180.589996,125732700
TSLA,8/17/2023,226.059998,226.740005,218.830002,219.220001,120718400
BTC-USD,10/2/2023,27976.79883,28494.45898,27347.78711,27530.78516,19793041322
GOOG,8/2/2023,129.839996,130.419998,127.849998,128.639999,22705800
BTC-USD,9/17/2023,26567.92773,26617.99805,26445.07422,26534.1875,6774210670
LULU,6/23/2023,374.100006,377.299988,372.459991,374.25,3262900
BTC-USD,7/20/2023,29915.25,30195.53125,29638.0957,29792.01563,14655207121
GOOG,8/14/2023,129.850006,131.910004,129.589996,131.830002,17526200
TSLA,5/23/2023,186.199997,192.960007,185.259995,185.770004,156952100
BTC-USD,5/12/2023,26987.66211,27055.64648,25878.42969,26804.99023,19313599897
BTC-USD,5/14/2023,26788.97461,27150.97656,26661.35547,26930.63867,10014858959
GOOG,8/28/2023,132.080002,133.240005,130.850006,131.789993,16715500
BTC-USD,9/9/2023,25905.42578,25921.97656,25810.49414,25895.67773,5481314132
BTC-USD,1/3/2024,44961.60156,45503.24219,40813.53516,42848.17578,46342323118
BTC-USD,9/6/2023,25783.93164,25953.01563,25404.35938,25753.23633,12752705327
LULU,4/13/2023,365.869995,366.859985,363.5,364.380005,1202400
BTC-USD,5/16/2023,27171.51367,27299.30469,26878.94727,27036.65039,12732238816
GOOGL,11/7/2023,130.710007,131.910004,129.880005,130.970001,29757300
GOOGL,8/29/2023,132.240005,136.570007,132.240005,134.570007,43075600
GOOGL,10/5/2023,135.070007,135.490005,133.449997,135.070007,19832600
BTC-USD,7/27/2023,29353.79883,29560.9668,29099.35156,29210.68945,10770779217
GOOGL,9/21/2023,131.440002,132.229996,130.070007,130.440002,31488700
GOOGL,7/3/2023,119.239998,120.190002,118.82,119.900002,14467900
LULU,12/4/2023,459.200012,463.369995,452.230011,460.76001,2637100
BTC-USD,12/7/2023,43769.13281,44042.58984,42880.64844,43292.66406,27635760671
GOOGL,4/4/2023,104.330002,105.580002,104.040001,104.720001,24420100
LULU,1/24/2024,477,480.959991,472.670013,474.839996,1399400
GOOG,5/9/2023,108.779999,110.595001,107.724998,107.940002,24782400
TSLA,2/21/2024,193.360001,199.440002,191.949997,194.770004,103844000
GOOG,2/23/2024,144.970001,145.955002,144.789993,145.289993,14519400
TSLA,2/29/2024,204.179993,205.279999,198.449997,201.880005,85907000
GOOG,6/20/2023,123.535004,125.175003,122.830002,123.849998,22698000
BTC-USD,10/7/2023,27946.78125,28028.0918,27870.42383,27968.83984,6553044316
LULU,4/11/2023,362.75,368.940002,361.799988,365.809998,1329300
GOOG,8/16/2023,129.279999,130.897995,128.460007,129.110001,17548400
GOOG,5/18/2023,121.559998,123.900002,121.489998,123.519997,27014500
LULU,1/17/2024,469.179993,469.579987,462.839996,468.399994,1347000
LULU,5/4/2023,383.119995,384.730011,381.019989,382.059998,1481700
GOOGL,6/1/2023,122.82,124.419998,122.620003,123.720001,30772700
BTC-USD,9/20/2023,27210.22852,27379.50586,26864.08203,27132.00781,13281116604
LULU,9/12/2023,396.269989,400.429993,387.179993,388.119995,1102000
GOOG,2/13/2024,146.070007,148.039993,145.110001,146.369995,18138500
LULU,10/30/2023,388.440002,393.269989,387.75,391.75,1005200
BTC-USD,4/20/2023,28823.68359,29076.40039,28037.25781,28245.98828,21340360360
BTC-USD,8/4/2023,29174.38281,29302.07813,28885.33594,29074.0918,12036639988
LULU,12/11/2023,493.950012,507.440002,490,502.73999,2799000
TSLA,7/19/2023,296.040009,299.290009,289.519989,291.26001,142355400
LULU,5/11/2023,378.75,379.660004,376.049988,377.320007,775800
BTC-USD,12/24/2023,43728.36719,43945.52344,42786.91797,43016.11719,18830554085
TSLA,11/30/2023,245.139999,245.220001,236.910004,240.080002,132353200
LULU,5/3/2023,381.529999,387.679993,378.380005,383.119995,1279600
GOOG,10/11/2023,139.850006,142.220001,139.839996,141.699997,20146300
TSLA,9/20/2023,267.040009,273.929993,262.459991,262.589996,122514600
LULU,3/12/2024,459.480011,467.859985,458.559998,465.279999,841200
BTC-USD,4/13/2023,29892.74023,30539.8457,29878.62305,30399.06641,17487721001
LULU,1/26/2024,475,484.309998,470.649994,478.029999,1128700
GOOG,8/10/2023,131.970001,132.647003,130.035004,130.210007,17855700
BTC-USD,3/14/2024,73079.375,73750.07031,68563.02344,71396.59375,59594605698
GOOG,11/28/2023,137.630005,138.660004,137.039993,138.619995,17046900
LULU,11/13/2023,410.480011,418.609985,409.799988,416.980011,1277100
GOOG,9/18/2023,137.630005,139.929993,137.630005,138.960007,16233600
TSLA,8/11/2023,241.770004,243.789993,238.020004,242.649994,98866600
GOOGL,11/24/2023,138.029999,138.130005,135.990005,136.690002,12514300
BTC-USD,11/29/2023,37826.10547,38366.11328,37612.63281,37858.49219,20728546658
TSLA,5/15/2023,167.660004,169.759995,164.550003,166.350006,105592500
TSLA,3/12/2024,177.770004,179.429993,172.410004,177.539993,87391700
TSLA,3/7/2024,174.350006,180.039993,173.699997,178.649994,102129000
GOOGL,2/20/2024,139.660004,142.080002,139.490005,141.119995,25144700
BTC-USD,12/10/2023,43728.38281,44034.625,43593.28516,43779.69922,13000481418
TSLA,4/21/2023,164.800003,166,161.320007,165.080002,123539000
TSLA,2/12/2024,192.110001,194.729996,187.279999,188.130005,95498600
GOOGL,7/18/2023,124.599998,124.68,122.959999,123.760002,26226400
BTC-USD,3/9/2024,68299.25781,68673.05469,68053.125,68498.88281,21609650379
LULU,9/18/2023,391.700012,391.98999,381.679993,382.809998,1178000
LULU,2/23/2024,458.5,462.820007,454.220001,457.890015,862300
GOOGL,4/5/2023,105.779999,106.099998,103.660004,104.470001,28290500
LULU,11/29/2023,429.200012,439.76001,428.600006,438.350006,1658800
GOOGL,10/2/2023,131.210007,134.419998,131.169998,134.169998,22288000
LULU,1/12/2024,488.079987,490.839996,479.089996,479.940002,1050100
BTC-USD,11/20/2023,37374.07422,37756.82031,36882.53125,37476.95703,20888209068
GOOG,2/7/2024,146.119995,147,145.210007,146.679993,21436100
TSLA,1/4/2024,239.25,242.699997,237.729996,237.929993,102629300
TSLA,6/28/2023,249.699997,259.880005,248.889999,256.23999,159770800
BTC-USD,6/2/2023,26824.55664,27303.86133,26574.64453,27249.58984,14837415000
GOOG,9/13/2023,135.899994,137.699997,134.929993,137.5,16394900
TSLA,8/16/2023,228.020004,233.970001,225.380005,225.600006,112484500
TSLA,11/9/2023,219.75,220.800003,206.679993,209.979996,142110500
LULU,6/8/2023,354.019989,355.269989,350.899994,354.950012,1367200
LULU,11/8/2023,415,415.149994,409.320007,409.640015,714500
GOOGL,7/12/2023,118.800003,120.330002,118.410004,118.93,30404400
GOOGL,2/27/2024,138.020004,139.25,137.089996,138.880005,33099200
GOOGL,8/8/2023,130.619995,131.509995,129.539993,131.399994,23535200
GOOGL,2/29/2024,137.279999,138.860001,136.399994,138.460007,42133000
GOOGL,1/5/2024,136.75,137.160004,135.149994,135.729996,22506000
GOOG,1/29/2024,153.639999,155.199997,152.919998,154.839996,20909300
TSLA,7/3/2023,276.48999,284.25,275.109985,279.820007,119685900
